Домен,Статус,Рішення ПлейСіті,Рішення НКЕК,Останнє оновлення
1waiet.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waiho.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waihz.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waiig.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waiiw.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waikq.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waikw.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waisy.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waivr.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waiwc.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waiyi.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waizk.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajbe.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajbw.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajeh.life,Заблокований,від 03.06.2026 №214-Р,"04.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-08
1wajhj.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajim.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajjc.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajmm.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajmv.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajqg.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajsc.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajuf.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wajwf.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wajwk.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wakbt.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wakcf.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wakfr.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waklf.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waklk.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wakvi.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waldy.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1walnh.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waloa.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1walps.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1walry.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waltm.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waluk.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1walxy.life,Заблокований,від 23.06.2026 № 241-Р,"25.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-29
1wambu.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wamez.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wamlg.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wamlm.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wamnw.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wampu.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wamrf.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wamrx.life,Заблокований,від 23.06.2026 № 241-Р,"25.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-29
1wamsp.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wamwa.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wamxg.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wamxq.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wamzk.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wanff.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wangz.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wanmb.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wanob.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wanow.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wanpi.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wanpw.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wansl.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wanvn.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wanwh.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wanxt.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wanxx.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wanym.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wanza.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wanze.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waobo.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waonn.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waooe.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waosn.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waoue.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wapao.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wapau.com,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1waphm.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wapis.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waplz.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wapmu.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wapnk.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wapur.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wapxd.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wapzz.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waqbd.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waqde.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1waqdg.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waqdr.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waqes.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1waqlx.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1waqql.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waqrl.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1warbq.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1warcy.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1warfz.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1warlq.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1warns.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1warpq.com,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1warql.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1warqs.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1warsv.life,Заблокований,від 06.07.2026 №256-Р,"08.07.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-07-13
1warvh.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waryh.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wasbp.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1wasco.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wascu.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wasec.life,Опрацювання,від 17.07.2026 №272-Р,,2026-07-20
1washu.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wasjc.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waslb.com,Заблокований,від 06.07.2026 №256-Р,"08.07.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-07-13
1wasws.life,Заблокований,від 23.06.2026 № 241-Р,"25.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-29
1watmc.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1watpe.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1watul.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1watvh.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1watyq.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waucv.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waufs.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waugj.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waugl.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wauit.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1waukx.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wauue.life,Опрацювання,від 21.07.2026 № 279-Р,,2026-07-22
1wauxw.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
1wauzj.life,Заблокований,від 04.06.2026 №219-Р,"08.06.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-06-17
