Домен,Статус,Рішення ПлейСіті,Рішення НКЕК,Останнє оновлення
lex-casino2028.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
lex-casino2030.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
lex-casino2031.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
lex-casino211.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
lex-casino221.com,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
lex-casino223.com,Заблокований,Від 22.04.2026 №143-Р,24.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
lex-casino225.com,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
lex-casino3003.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
lex-casino3004.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
lex-casino46.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
lex-casino51.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
lex-casino52.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
lex-casino57.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
lex-casino62.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
lex-casino72.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
lex-casino80.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
lex-casino82.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
lex-casino85.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
lex-kazino.lv,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
libertyslots.eu,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
lil.bet,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
limitlesscasino.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
linkbc.net,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
livecasino.io,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
livefunkytime.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
livewinz15.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
livingcity.kyiv.ua,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
lklozgtgmb.com,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
lobby.goldeneuro.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
lobster-ua.com.ua,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
locasbet12.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
locky.com.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
lolocasino22.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
lootbh.run,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
lotto247.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
lotusbook.io,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
lovbet.top,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
lovestory.od.ua,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
lp.22betpartners.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
l-rt74365in.vip,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
luckinter.top,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
luck.io,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
lucknation.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
luckybear43341.com,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
luckybear.co,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
luckybearspin333.live,Заблокований,від 29.04.2026 №161-Р,30.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
luckybet77.app,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
luckyblock.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
luckycoin100.live,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
luckycoin111.live,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
luckycoin120.live,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
luckycoin248.live,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
luckycoin536.live,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
luckycoin711.live,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
luckycoin777.live,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
luckycoin842.live,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
luckycoin.gold,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
luckycoin.live,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
luckydays.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
luckyeie.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
luckygold.fish,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
luckzie.io,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
lucyscasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
lukkly113.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
lukkly20.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
lukkly21.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
lukkly4.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
lukkly5.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
lukkly6.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
luxcasino.net,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
luxury-3.gameassists.co.uk,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
luxury.casino,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
lvbet.lv,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
lzfpikmb.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
madcasino.co,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
madcasino.io,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
madrush.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
map.ck.ua,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
marathonbet.com,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
martin.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
martin-casino1.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
martin-casino3.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
martin-casino4.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
martin-casino5.com,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
martincasino.biz.ua,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
martin-contest1.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
martin.org.ua,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
martinowines.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
marvelcasino.co.ua,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
marvelcasino.games,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
marvilcasino.xyz,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
maup.zt.ua,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
maxcasino25.io,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
mbet.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
m.bonusfinder.com.ua,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
mbp-aff.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
mega555.bet,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
megadice.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
melbet303.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
melbet-5520.bar,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
melbet624.top,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
melbet-ua.mikronagro.com.ua,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
mell0486.live,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
mell0891.live,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
mell2025.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell2057.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell2078.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell2173.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell2215.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell2221.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell2254.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell2312.live,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
mell5000.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell5093.live,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
mell5126.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell5292.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell5334.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell5758.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell5846.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell5943.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6051.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6114.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6166.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6175.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6247.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6367.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6370.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6442.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6457.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6466.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6539.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell666.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
mell6670.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6754.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6771.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell6819.live,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
mell6847.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7023.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7072.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7373.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7502.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7521.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7548.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7578.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7645.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7650.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7899.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7908.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7923.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7956.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell7989.live,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
mell8025.live,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
mell8426.live,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
mell9441.live,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
mellstroy.game,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
Mellwiner.live,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
melnica.com.ua,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
menace.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
metaspins.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
metawin.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
metrovynohradar.org.ua,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
miamiclubcasino.im,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
milkyway7.casino,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
miralab.com.ua,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
missilejet.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
mixtools.com.ua,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
mln.casino,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
m-media.live,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
mnr-blse21.com,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
moanacasino16.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
money-x47.casino,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
money-x73.casino,Заблокований,Від 22.04.2026 №143-Р,24.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
money-x.casino,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
monoslot13.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
monoslot14.com.ua,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
monoslot15.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
monoslot16.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
monoslot17.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monoslot18.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
monoslot19.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
monoslot20.com,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
monoslot21.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
monoslot22.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
monoslot23.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
monoslot24.com,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
monoslot.net.ua,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
monro101.casino,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
monro104.casino,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
monro105.casino,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
monro106.casino,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
monro108.casino,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
monro112.casino,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
monro114.casino,Заблокований,Від 22.04.2026 №143-Р,24.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
monro118.casino,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
monro62.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro66.casino,Заблокований,від 02.07.2025 №27-Р,від 09.07.2025 №430,2025-11-05
monro68.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro69.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro70.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro71.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro73.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro74.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro75.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro80.casino,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
monro82.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro83.casino,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
monro84.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monro85.casino,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
monro86.casino,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
monro90.casino,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
monro92.casino,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
monro97.casino,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
monro98.casino,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
monro.casino,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
monrocasino115.com,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
monrocasino118.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
monrocasino606.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
monrocasino607.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
monrocasino609.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
monrocasino610.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
monro-casino.biz,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
moon.bet,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
moreeeglory.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
mostbet1.mus-art-lyceum.pl.ua,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
mostbetapk.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
mostbet-ca1.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
mostbetcasinoua.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
mostbet.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
mostbet-gmpl.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
mostbetin7.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
mostbetir11.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
mostbetmaster.ru,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
mostbet.net.ua,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
mostbet-online-com.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
mostbetpl.net,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
mostbet-slots.com.kz,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
most-bet.spas-extreme.ru,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
mostbets-ua.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
mostbetu24.com,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
mostbet-ua5.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
mostbetua.com,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
mostbetua.org,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
mpal.zp.ua,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
mpkcrzmb.com,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
mr-casinos.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
mriya.social,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
mrvlcas.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
mscenter.com.ua,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
msrpvxmb.com,Заблокований,від 23.06.2025 №24-Р,від 02.07.2025 №418,2025-11-05
mtt.xyz,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
mustangsport.com.ua,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
mystake.bet,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
mystake.com,Заблокований,від 02.07.2025 №27-Р,від 09.07.2025 №430,2025-11-05
mystake.gg,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
